index,userID,itemID,rating,timestamp
95,59,1242,8,01-09-13
96,59,1265,7,01-09-13
97,59,1278,8,01-09-13
98,59,1302,8,01-09-13
99,59,1408,6,01-09-13
100,59,1747,6,01-09-13
101,59,2003,3,01-09-13
102,59,2100,8,01-09-13
103,59,2407,7,01-09-13
104,59,2890,5,01-09-13
105,59,3255,6,01-09-13
106,59,3911,8,01-09-13
107,60,31,8,01-06-12
108,60,157,9,01-06-12
109,60,256,4,01-06-12
110,60,277,5,01-06-12
111,60,296,7,01-06-12
112,60,318,9,01-06-12
113,60,364,9,01-06-12
114,60,441,9,01-06-12
115,60,527,9,01-06-12
116,60,531,7,01-06-12
117,60,585,3,01-06-12
118,60,593,7,01-06-12
119,60,720,7,01-06-12
120,60,724,6,01-06-12
121,60,745,8,01-06-12
122,60,1073,9,01-06-12
123,60,1136,9,01-06-12
124,60,1148,8,01-06-12
125,60,1193,9,01-06-12
126,60,1197,10,01-06-12
127,60,1198,6,01-06-12
128,60,1201,7,01-06-12
129,60,1207,9,01-06-12
130,60,1243,6,01-10-12
131,60,1285,9,01-10-12
132,60,1345,6,01-06-12
133,60,1367,6,01-06-12
134,60,1967,10,01-06-12
135,60,2009,9,01-06-12
136,60,2085,8,01-06-12
137,60,2150,9,01-06-12
138,60,2273,2,01-06-12
139,60,2324,9,01-06-12
140,60,2694,2,01-06-12
141,60,2858,8,01-06-12
142,60,2871,5,01-06-12
143,60,2959,8,01-06-12
144,60,4312,9,01-06-12
145,60,4643,6,01-06-12
146,60,4896,9,01-06-12
147,60,4993,8,01-06-12
148,60,5816,10,01-06-12
149,60,5829,9,01-06-12
150,60,5952,8,01-06-12
151,60,6016,10,01-06-12
152,60,6955,9,01-06-12
153,60,7153,8,01-06-12
154,60,7256,8,01-06-12
155,60,7324,8,01-06-12
156,60,7361,8,01-06-12
157,60,8368,10,01-06-12
158,60,8645,9,01-06-12
159,60,26760,10,01-06-12
160,60,33358,10,01-06-12
161,60,36517,8,01-06-12
162,60,40815,10,01-06-12
163,60,40870,10,01-06-12
164,60,41566,9,01-06-12
165,60,45722,10,01-06-12
166,60,50912,9,01-06-12
167,60,53125,9,01-10-12
168,60,54001,10,01-06-12
169,60,55247,10,01-06-12
170,60,58559,6,01-06-12
171,60,69844,10,01-06-12
172,60,70102,9,01-06-12
173,60,71282,10,01-06-12
174,60,71462,8,01-06-12
175,60,79132,8,01-06-12
176,60,81834,10,01-06-12
177,60,88125,10,01-06-12
178,60,91500,10,01-06-12
179,71,318,10,01-12-14
180,71,356,10,01-12-14
181,71,1704,10,01-12-14
182,71,1721,9,01-12-14
183,71,2019,9,01-12-14
184,71,2324,10,01-12-14
185,71,2959,10,01-12-14
186,71,3578,9,01-12-14
187,71,4022,10,01-12-14
188,71,4993,6,01-12-14
189,71,4995,10,01-12-14
190,71,5952,7,01-12-14
191,71,5989,10,01-12-14
192,71,7502,9,01-12-14
193,71,48516,9,01-12-14
194,71,49272,7,01-12-14
195,71,54286,8,01-12-14
196,71,58559,10,01-12-14
197,71,79132,10,01-12-14
198,71,89085,7,01-12-14
199,71,92259,10,01-12-14
200,71,104337,7,01-12-14
201,71,104841,10,01-12-14
202,71,104879,7,01-12-14
203,71,104944,8,01-12-14
204,71,106100,8,01-12-14
205,71,106766,10,01-12-14
206,71,106782,8,01-12-14
207,71,106916,8,01-12-14
208,71,106920,10,01-12-14
209,71,107069,8,01-12-14
210,71,107141,7,01-12-14
211,71,109374,10,01-12-14
212,71,109487,10,01-12-14
213,71,109673,8,01-12-14
214,71,110730,7,01-12-14
215,71,111360,6,01-12-14
216,71,111622,10,01-12-14
217,71,111921,9,01-12-14
218,71,112138,8,01-12-14
219,71,112290,10,01-12-14
220,71,112556,10,01-12-14
221,71,116797,7,01-12-14
222,71,117511,6,01-12-14
223,71,117590,7,01-12-14
224,77,19,4,01-07-12
225,77,32,7,01-07-12
226,77,44,3,01-07-12
227,77,70,6,01-07-12
228,77,158,4,01-07-12
229,77,256,3,01-07-12
230,77,260,9,01-07-12
231,77,333,4,01-07-12
232,77,344,5,01-07-12
233,77,410,6,01-07-12
234,77,541,10,01-07-12
235,77,585,1,01-07-12
236,77,588,7,01-07-12
237,77,596,8,01-07-12
238,77,741,8,01-07-12
239,77,750,10,01-07-12
240,77,912,9,01-07-12
241,77,924,10,01-07-12
242,77,1032,7,01-07-12
243,77,1064,5,01-07-12
244,77,1196,10,01-07-12
245,77,1200,8,01-07-12
246,77,1204,10,01-07-12
247,77,1206,9,01-07-12
248,77,1208,10,01-07-12
249,77,1210,8,01-07-12
250,77,1214,10,01-07-12
251,77,1217,8,01-07-12
252,77,1225,8,01-07-12
253,77,1233,8,01-07-12
254,77,1240,9,01-07-12
255,77,1258,8,01-07-12
256,77,1261,6,01-07-12
257,77,1274,10,01-07-12
258,77,1278,8,01-07-12
259,77,1281,10,01-07-12
260,77,1320,7,01-07-12
261,77,1348,8,01-07-12
262,77,1371,9,01-07-12
263,77,1372,8,01-07-12
264,77,1375,7,01-07-12
265,77,1376,8,01-07-12
266,77,1499,4,01-07-12
267,77,1592,1,01-07-12
268,77,1645,5,01-07-12
269,77,1688,7,01-07-12
270,77,1690,6,01-07-12
271,77,1732,9,01-07-12
272,77,1921,7,01-07-12
273,77,1997,8,01-07-12
274,77,2001,6,01-07-12
275,77,2010,9,01-07-12
276,77,2085,5,01-07-12
277,77,2124,7,01-07-12
278,77,2160,10,01-07-12
279,77,2161,9,01-07-12
280,77,2288,8,01-07-12
281,77,2294,4,01-07-12
282,77,2313,7,01-07-12
283,77,2329,9,01-07-12
284,77,2529,8,01-07-12
285,77,2539,5,01-07-12
286,77,2572,5,01-07-12
287,77,2716,9,01-07-12
288,77,2788,8,01-07-12
289,77,2791,8,01-07-12
290,77,2871,7,01-07-12
291,77,2947,8,01-07-12
292,77,3000,9,01-07-12
293,77,3030,9,01-07-12
294,77,3070,6,01-07-12
295,77,3175,6,01-07-12
296,77,3255,7,01-07-12
297,77,3363,8,01-07-12
298,77,3504,9,01-07-12
299,77,3527,8,01-07-12
300,77,3535,8,01-07-12
301,77,3578,8,01-07-12
302,77,3897,6,01-07-12
303,77,3928,6,01-07-12
304,77,4105,7,01-07-12
305,77,4370,7,01-07-12
306,77,5291,9,01-07-12
307,77,5618,10,01-07-12
308,77,5900,4,01-07-12
309,77,5952,9,01-07-12
310,77,6383,3,01-07-12
311,77,6502,7,01-07-12
312,77,6807,9,01-07-12
313,77,7153,9,01-07-12
314,77,7438,9,01-07-12
315,77,8810,3,01-07-12
316,77,27075,4,01-07-12
317,77,35836,5,01-07-12
318,77,48394,10,01-07-12
319,77,51662,7,01-07-12
320,77,54997,8,01-07-12
321,77,55282,6,01-07-12
322,77,55820,8,01-07-12
323,77,56949,5,01-07-12
324,82,6337,8,01-01-12
325,82,6870,9,01-01-12
326,82,61236,9,01-01-12
327,82,89864,9,01-01-12
328,82,90866,9,01-01-12
329,85,17,9,01-05-14
330,85,262,9,01-05-14
331,85,596,7,01-05-14
332,85,899,10,01-05-14
333,85,904,8,01-05-14
334,85,911,10,01-05-14
335,85,912,8,01-05-14
336,85,916,10,01-05-14
337,85,919,7,01-05-14
338,85,933,9,01-05-14
339,85,945,10,01-05-14
340,85,950,10,01-05-14
341,85,1022,8,01-05-14
342,85,1025,9,01-05-14
343,85,1028,8,01-05-14
344,85,1029,9,01-05-14
345,85,1042,9,01-05-14
346,85,1080,9,01-05-14
347,85,1086,10,01-05-14
348,85,1104,8,01-05-14
349,85,1136,7,01-05-14
350,85,1197,6,01-05-14
351,85,1207,10,01-05-14
352,85,1224,8,01-05-14
353,85,1234,10,01-05-14
354,85,1243,8,01-05-14
355,85,1262,10,01-05-14
356,85,1280,8,01-05-14
357,85,1283,10,01-05-14
358,85,1293,8,01-05-14
359,85,1588,8,01-05-14
360,85,2078,9,01-05-14
361,85,2080,9,01-05-14
362,85,2081,8,01-05-14
363,85,2085,9,01-05-14
364,85,2087,9,01-05-14
365,85,2116,7,01-05-14
366,85,2144,5,01-05-14
367,85,2248,10,01-05-14
368,85,2622,7,01-05-14
369,85,3034,10,01-05-14
370,85,3097,10,01-05-14
371,85,3159,6,01-05-14
372,85,3578,10,01-05-14
373,85,3984,8,01-05-14
374,85,4025,8,01-05-14
375,85,4406,8,01-05-14
376,85,4701,8,01-05-14
377,85,4993,7,01-05-14
378,85,5952,7,01-05-14
379,85,6331,8,01-05-14
380,85,6787,8,01-05-14
381,85,7153,7,01-05-14
382,85,7215,8,01-05-14
383,85,7669,8,01-05-14
384,85,26614,8,01-05-14
385,85,27815,9,01-05-14
386,85,30749,9,01-05-14
387,85,48780,9,01-05-14
388,85,53123,7,01-05-14
389,85,58559,7,01-05-14
390,85,63082,10,01-05-14
391,85,78499,9,01-05-14
392,85,88125,10,01-05-14
393,85,88810,10,01-05-14
394,85,89745,8,01-05-14
395,85,92259,10,01-05-14
396,85,94959,3,01-05-14
397,85,97921,10,01-05-14
398,96,1,7,01-04-13
399,96,3,8,01-06-13
400,96,29,8,01-04-13
401,96,32,8,01-04-13
402,96,47,8,01-01-15
403,96,50,6,01-04-13
404,96,260,8,01-04-13
405,96,262,8,01-04-13
406,96,293,9,01-01-15
407,96,296,9,01-04-13
408,96,318,9,01-04-13
409,96,355,5,01-01-14
410,96,356,7,01-04-13
411,96,367,4,01-11-14
412,96,408,6,01-08-13
413,96,457,8,01-04-13
414,96,480,7,01-04-13
415,96,524,6,01-01-14
416,96,527,8,01-11-14
417,96,541,10,01-04-13
418,96,551,8,01-04-13
419,96,586,7,01-06-13
420,96,588,7,01-06-13
421,96,590,7,01-01-14
422,96,593,9,01-04-13
423,96,608,6,01-11-14
424,96,741,8,01-04-13
425,96,750,6,01-04-13
426,96,778,6,01-04-13
427,96,858,6,01-01-14
428,96,908,5,01-01-14
429,96,910,7,01-01-14
430,96,912,7,01-04-13
431,96,915,4,01-10-14
432,96,923,7,01-04-13
433,96,924,6,01-08-13
434,96,1025,8,01-06-13
435,96,1028,7,01-01-14
436,96,1089,6,01-04-13
437,96,1101,6,01-06-13
438,96,1193,6,01-04-13
439,96,1196,8,01-04-13
440,96,1197,8,01-04-13
441,96,1198,9,01-04-13
442,96,1200,5,01-08-13
443,96,1208,6,01-04-13
444,96,1210,8,01-05-13
445,96,1213,6,01-01-14
446,96,1214,7,01-04-13
447,96,1234,9,01-04-13
448,96,1270,9,01-11-14
449,96,1288,5,01-04-13
450,96,1291,8,01-01-15
451,96,1304,7,01-01-14
452,96,1378,7,01-01-14
453,96,1393,6,01-04-13
454,96,1396,8,01-04-13
455,96,1438,3,01-01-14
456,96,1449,6,01-04-13
457,96,1517,5,01-04-13
458,96,1527,6,01-04-13
459,96,1584,8,01-04-13
460,96,1597,7,01-07-13
461,96,1610,8,01-07-13
462,96,1617,8,01-04-13
463,96,1653,9,01-04-13
464,96,1682,7,01-01-14
465,96,1688,5,01-04-13
466,96,1732,8,01-04-13
467,96,1748,6,01-04-13
468,96,1884,7,01-06-13
469,96,1907,5,01-06-13
470,96,2005,8,01-01-15
471,96,2011,8,01-11-14
472,96,2012,8,01-07-13
473,96,2028,8,01-04-13
474,96,2048,8,01-04-13
475,96,2052,7,01-06-13
476,96,2078,4,01-01-14
477,96,2081,5,01-04-13
478,96,2089,9,01-04-13
479,96,2094,8,01-04-13
480,96,2109,4,01-01-14
481,96,2115,6,01-08-13
482,96,2124,6,01-06-13
483,96,2139,9,01-04-13
484,96,2141,7,01-04-13
485,96,2142,5,01-04-13
486,96,2291,6,01-06-13
487,96,2329,9,01-04-13
488,96,2355,5,01-01-14
489,96,2376,5,01-08-14
490,96,2423,8,01-04-13
491,96,2424,7,01-04-13
492,96,2501,8,01-04-13
493,96,2502,8,01-04-13
494,96,2542,7,01-04-13
495,96,2571,9,01-04-13
496,96,2716,8,01-06-13
497,96,2761,6,01-01-15
498,96,2762,9,01-04-13
499,96,2804,8,01-07-13
500,96,2918,5,01-01-14
501,96,2949,7,01-06-13
502,96,2959,9,01-04-13
503,96,3000,8,01-01-14
504,96,3034,9,01-06-13
505,96,3100,7,01-04-13
506,96,3114,7,01-07-13
507,96,3147,8,01-04-13
508,96,3156,7,01-04-13
509,96,3247,5,01-04-13
510,96,3275,8,01-04-13
511,96,3396,6,01-04-13
512,96,3578,7,01-04-13
513,96,3624,6,01-01-14
514,96,3717,6,01-01-15
515,96,3753,5,01-01-15
516,96,3793,8,01-04-13
517,96,3911,6,01-04-13
518,96,3948,7,01-01-15
519,96,3984,6,01-04-13
520,96,3996,9,01-06-13
521,96,4005,4,01-01-15
522,96,4011,9,01-04-13
523,96,4018,6,01-06-13
524,96,4025,7,01-04-13
525,96,4027,9,01-04-13
526,96,4090,7,01-06-13
527,96,4161,7,01-04-13
528,96,4226,8,01-04-13
529,96,4306,8,01-06-13
530,96,4321,6,01-04-13
531,96,4344,6,01-06-13
532,96,4369,6,01-04-13
533,96,4677,7,01-07-13
534,96,4700,6,01-01-15
535,96,4776,8,01-06-13
536,96,4865,6,01-01-15
537,96,4878,9,01-08-13
538,96,4886,9,01-04-13
539,96,4896,6,01-12-13
540,96,4901,7,01-01-14
541,96,4963,9,01-04-13
542,96,4973,8,01-01-15
543,96,4979,8,01-04-13
544,96,4992,4,01-01-15
545,96,4993,8,01-04-13
546,96,5110,7,01-01-15
547,96,5218,5,01-04-13
548,96,5265,7,01-01-15
549,96,5283,6,01-06-13
550,96,5299,6,01-04-13
551,96,5378,5,01-01-14
552,96,5400,6,01-01-15
553,96,5418,9,01-04-13
554,96,5444,6,01-01-15
555,96,5445,10,01-04-13
556,96,5459,4,01-01-15
557,96,5463,5,01-01-15
558,96,5574,5,01-01-15
559,96,5618,10,01-04-13
560,96,5630,6,01-01-14
561,96,5673,6,01-07-13
562,96,5782,9,01-04-13
563,96,5810,6,01-01-14
564,96,5816,6,01-01-14
565,96,5903,6,01-04-13
566,96,5945,8,01-04-13
567,96,5952,9,01-04-13
568,96,5971,6,01-01-15
569,96,5989,8,01-04-13
570,96,6016,9,01-04-13
571,96,6157,3,01-01-15
572,96,6218,7,01-06-13
573,96,6333,8,01-04-13
574,96,6365,6,01-04-13
575,96,6377,9,01-04-13
576,96,6378,7,01-04-13
577,96,6539,9,01-04-13
578,96,6541,4,01-01-15
579,96,6617,7,01-01-15
580,96,6620,6,01-01-15
581,96,6708,8,01-06-13
582,96,6711,8,01-04-13
583,96,6753,7,01-01-15
584,96,6754,7,01-04-13
585,96,6863,8,01-06-13
586,96,6874,9,01-04-13
587,96,6934,6,01-01-15
588,96,6942,7,01-04-13
589,96,6947,8,01-04-13
590,96,7143,7,01-01-14
591,96,7147,7,01-04-13
592,96,7153,7,01-04-13
593,96,7163,4,01-01-15
594,96,7293,5,01-01-15
595,96,7324,5,01-01-15
596,96,7361,9,01-04-13
597,96,7373,9,01-04-13
598,96,7438,8,01-04-13
599,96,7439,5,01-01-15
600,96,7451,7,01-01-15
601,96,7454,4,01-01-15
602,96,7458,4,01-01-15
603,96,8360,6,01-04-13
604,96,8368,7,01-12-13
605,96,8376,6,01-04-13
606,96,8464,7,01-04-13
607,96,8636,5,01-01-14
608,96,8641,6,01-04-13
609,96,8644,8,01-05-13
610,96,8665,7,01-04-13
611,96,8784,8,01-04-13
612,96,8798,7,01-04-13
613,96,8807,7,01-01-15
614,96,8873,8,01-01-15
615,96,8874,8,01-04-13
616,96,8914,9,01-06-14
617,96,8917,5,01-01-15
618,96,8949,8,01-01-14
619,96,8950,7,01-04-13
620,96,8961,10,01-04-13
621,96,8972,8,01-04-13
622,96,8983,7,01-06-13
623,96,8984,7,01-04-13
624,96,27611,9,01-06-13
625,96,27728,6,01-06-13
626,96,27831,8,01-01-15
627,96,27904,6,01-04-13
628,96,30707,9,01-05-14
629,96,30749,6,01-04-13
630,96,30825,4,01-01-15
631,96,31658,7,01-04-13
632,96,31694,4,01-01-14
633,96,31878,7,01-04-13
634,96,32031,5,01-01-15
635,96,32587,9,01-04-13
636,96,32596,8,01-01-15
637,96,32598,3,01-09-14
638,96,33004,9,01-06-13
639,96,33166,8,01-04-13
640,96,33493,7,01-05-13
641,96,33794,8,01-04-13
642,96,34048,5,01-06-13
643,96,34162,7,01-04-13
644,96,34338,5,01-01-15
645,96,34405,9,01-04-13
646,96,35836,8,01-01-15
647,96,36517,7,01-04-13
648,96,36519,4,01-01-15
649,96,36529,7,01-04-13
650,96,37380,2,01-01-15
651,96,37475,5,01-11-13
652,96,37733,6,01-04-13
653,96,38061,8,01-04-13
654,96,40815,7,01-12-13
655,96,41285,4,01-06-14
656,96,41566,8,01-08-13
657,96,41997,8,01-04-13
658,96,42723,1,01-01-15
659,96,44191,9,01-04-13
660,96,44195,10,01-04-13
661,96,44555,9,01-04-13
662,96,44665,8,01-04-13
663,96,44761,10,01-04-13
664,96,45447,4,01-01-15
665,96,45499,6,01-07-13
666,96,45517,7,01-04-13
667,96,45722,6,01-01-15
668,96,45950,6,01-07-13
669,96,46578,7,01-04-13
670,96,46723,2,01-01-15
671,96,46976,6,01-01-14
672,96,47610,6,01-06-13
673,96,48043,7,01-08-13
674,96,48385,4,01-01-15
675,96,48394,10,01-04-13
676,96,48516,8,01-04-13
677,96,48774,8,01-04-13
678,96,48780,7,01-04-13
679,96,49272,9,01-04-13
680,96,49530,9,01-04-13
681,96,50872,8,01-04-13
682,96,51255,8,01-04-13
683,96,51662,7,01-04-13
684,96,52042,7,01-04-13
685,96,52973,6,01-07-13
686,96,53129,7,01-01-15
687,96,53322,6,01-04-13
688,96,53464,3,01-01-15
689,96,53956,7,01-01-14
690,96,53972,6,01-10-13
691,96,53996,6,01-01-15
692,96,54001,7,01-12-13
693,96,54259,8,01-10-13
694,96,54286,9,01-04-13
695,96,54503,8,01-07-13
696,96,54997,7,01-04-13
697,96,55118,8,01-04-13
698,96,55247,8,01-04-13
699,96,55276,7,01-04-13
700,96,55284,5,01-01-14
701,96,55290,9,01-04-13
702,96,55363,7,01-01-14
703,96,55442,8,01-04-13
704,96,55820,7,01-01-14
705,96,55830,7,01-01-14
706,96,56174,4,01-01-14
707,96,56339,6,01-01-14
708,96,57640,9,01-04-13
709,96,57669,7,01-02-14
710,96,58295,8,01-01-15
711,96,58559,9,01-04-13
712,96,58808,8,01-03-14
713,96,58998,7,01-01-15
714,96,59018,8,01-05-14
715,96,59315,8,01-04-13
716,96,59369,4,01-06-13
717,96,59721,6,01-06-14
718,96,59784,8,01-04-13
719,96,60069,10,01-04-13
720,96,60684,7,01-04-13
721,96,61132,4,01-01-14
722,96,62849,8,01-01-15
723,96,64614,9,01-04-13
724,96,64839,8,01-06-14
725,96,66934,10,01-04-13
726,96,67087,6,01-01-15
727,96,67255,7,01-04-13
728,96,67267,6,01-11-14
729,96,68237,8,01-04-13
730,96,68319,5,01-01-15
731,96,68358,9,01-04-13
732,96,68954,8,01-04-13
733,96,69122,7,01-01-14
734,96,69481,8,01-04-13
735,96,69844,7,01-01-14
736,96,70286,9,01-04-13
737,96,71156,5,01-06-13
738,96,71264,8,01-06-13
739,96,71530,6,01-01-15
740,96,71535,7,01-01-15
741,96,72226,6,01-08-13
742,96,72737,7,01-01-14
743,96,72998,7,01-04-13
744,96,73017,7,01-04-13
745,96,73023,8,01-04-13
746,96,73323,7,01-04-13
747,96,74458,7,01-04-13
748,96,74510,7,01-04-13
749,96,74545,6,01-04-13
750,96,76093,10,01-04-13
751,96,76251,6,01-04-13
752,96,77561,8,01-04-13
753,96,78266,3,01-01-14
754,96,78499,4,01-04-13
755,96,78574,6,01-04-13
756,96,79091,8,01-06-13
757,96,79132,9,01-04-13
758,96,79695,5,01-06-13
759,96,80549,8,01-04-13
760,96,80839,8,01-04-13
761,96,80860,6,01-01-14
762,96,81562,8,01-06-14
763,96,81834,7,01-01-14
764,96,81847,8,01-06-13
765,96,81932,7,01-04-13
766,96,82459,9,01-04-13
767,96,84392,8,01-04-13
768,96,84944,7,01-06-13
769,96,84954,6,01-04-13
770,96,85414,8,01-04-13
771,96,86298,5,01-01-14
772,96,86332,4,01-01-15
773,96,86355,5,01-08-14
774,96,86833,8,01-04-13
775,96,87232,6,01-04-13
776,96,87869,6,01-01-15
777,96,88125,8,01-01-14
778,96,88129,9,01-04-13
779,96,88140,4,01-04-13
780,96,88163,7,01-01-14
781,96,88810,7,01-04-13
782,96,89745,7,01-04-13
783,96,90249,8,01-05-13
784,96,90647,6,01-01-14
785,96,90719,5,01-07-13
786,96,91500,7,01-04-13
787,96,91529,8,01-04-13
788,96,91542,6,01-04-13
789,96,91630,7,01-04-13
790,96,91658,8,01-04-13
791,96,93287,7,01-08-13
792,96,93510,6,01-01-15
793,96,94070,8,01-01-14
794,96,94266,5,01-11-14
795,96,94864,6,01-05-13
796,96,94896,7,01-08-14
797,96,95167,6,01-06-13
798,96,95875,6,01-05-13
799,96,96079,8,01-04-13
800,96,96610,8,01-04-13
801,96,96821,8,01-06-14
802,96,97304,8,01-04-13
803,96,97324,3,01-08-14
804,96,97752,8,01-06-13
805,96,97860,4,01-09-14
806,96,97913,9,01-06-13
807,96,97921,8,01-07-13
808,96,97938,8,01-04-13
809,96,98154,8,01-06-14
810,96,99112,6,01-06-13
811,96,99114,7,01-06-13
812,96,99728,4,01-01-14
813,96,100390,5,01-01-14
814,96,101864,6,01-01-14
815,96,102125,7,01-01-15
816,96,102194,8,01-01-14
817,96,102407,6,01-10-13
818,96,102445,6,01-01-14
819,96,102903,7,01-01-14
820,96,103042,4,01-09-14
821,96,103253,8,01-01-14
822,96,103341,6,01-03-14
823,96,103384,5,01-05-14
824,96,103772,6,01-03-14
825,96,104841,8,01-01-14
826,96,106002,6,01-03-14
827,96,106100,7,01-04-14
828,96,106487,8,01-12-13
829,96,106696,7,01-03-14
830,96,106782,5,01-04-14
831,96,106918,8,01-06-14
832,96,108188,6,01-06-14
833,96,108928,6,01-06-14
834,96,108932,8,01-02-14
835,96,109374,7,01-01-15
836,96,109864,5,01-06-14
837,96,110102,5,01-11-14
838,96,111362,9,01-06-14
839,96,111759,7,01-11-14
840,96,112852,9,01-09-14
841,96,115617,7,01-11-14
842,98,6,8,01-01-13
843,98,47,9,01-01-13
844,98,296,9,01-01-13
845,98,356,10,01-01-13
846,98,541,8,01-01-13
847,98,741,10,01-01-13
848,98,778,9,01-01-13
849,98,839,8,01-01-13
850,98,1036,9,01-01-13
851,98,1136,8,01-01-13
852,98,1196,8,01-01-13
853,98,1210,8,01-01-13
854,98,1258,8,01-01-13
855,98,1291,7,01-01-13
856,98,1591,9,01-01-13
857,98,1748,10,01-01-13
858,98,2025,9,01-01-13
859,98,2340,8,01-01-13
860,98,2366,7,01-01-13
861,98,2396,9,01-01-13
862,98,2571,9,01-01-13
863,98,2672,7,01-01-13
864,98,2762,8,01-01-13
865,98,2788,8,01-01-13
866,98,3147,8,01-01-13
867,98,3354,6,01-01-13
868,98,3578,8,01-01-13
869,98,3949,8,01-01-13
870,98,4022,9,01-01-13
871,98,4235,8,01-01-13
872,98,4343,7,01-01-13
873,98,4728,7,01-01-13
874,98,4896,10,01-01-13
875,98,4973,9,01-01-13
876,98,5349,8,01-01-13
877,98,5816,10,01-01-13
878,98,5903,8,01-01-13
879,98,5952,10,01-01-13
880,98,5989,8,01-01-13
881,98,6794,6,01-01-13
882,98,7099,10,01-01-13
883,98,7361,8,01-01-13
884,98,8368,10,01-01-13
885,98,8604,8,01-01-13
886,98,27611,8,01-01-13
887,98,27839,8,01-01-13
888,98,33794,9,01-01-13
889,98,40815,10,01-01-13
890,98,41566,6,01-01-13
891,98,53123,6,01-01-13
892,98,54001,10,01-01-13
893,98,55247,10,01-01-13
894,98,56775,8,01-01-13
895,98,58559,9,01-01-13
896,98,60069,8,01-01-13
897,98,68157,8,01-01-13
898,98,68237,8,01-01-13
899,98,68954,8,01-01-13
900,98,69844,10,01-01-13
901,98,72998,8,01-01-13
902,98,73323,8,01-01-13
903,98,76093,7,01-01-13
904,98,79132,10,01-01-13
905,98,79139,6,01-01-13
906,98,79357,9,01-01-13
907,98,80463,7,01-01-13
908,98,81018,7,01-01-13
909,98,81562,8,01-01-13
910,98,81591,9,01-01-13
911,98,81834,10,01-01-13
912,98,81845,10,01-01-13
913,98,81847,9,01-01-13
914,98,84944,9,01-01-13
915,98,88125,10,01-01-13
916,98,89745,7,01-01-13
917,98,91529,9,01-01-13
918,98,91658,8,01-01-13
919,98,92259,8,01-01-13
920,98,96610,7,01-01-13
921,98,97752,9,01-01-13
922,102,32,9,01-09-13
923,102,47,6,01-09-13
924,102,260,10,01-09-13
925,102,296,8,01-09-13
926,102,318,10,01-09-13
927,102,541,10,01-09-13
928,102,593,5,01-09-13
929,102,608,9,01-09-13
930,102,707,7,01-09-13
931,102,750,10,01-09-13
932,102,898,7,01-09-13
933,102,911,8,01-09-13
934,102,914,9,01-09-13
935,102,916,8,01-09-13
936,102,920,8,01-09-13
937,102,953,10,01-09-13
938,102,965,8,01-09-13
939,102,1028,10,01-09-13
940,102,1035,10,01-09-13
